-0.828026,1.21375,-3.39432
-0.753124,1.20877,-3.37864
-0.67898,1.20383,-3.36414
-0.605845,1.19896,-3.3555
-0.528112,1.19386,-3.2489
-0.455365,1.18905,-3.19641
-0.384337,1.18435,-3.15096
-0.315771,1.17976,-3.17322
-0.246967,1.17515,-3.19852
-0.178039,1.17055,-3.19515
-0.109223,1.16595,-3.20449
-0.039566,1.16127,-3.24332
0.0289965,1.1567,-3.24081
0.0959082,1.15226,-3.21342
0.161917,1.14788,-3.18587
0.228705,1.14342,-3.18026
0.294465,1.13905,-3.16732
0.359681,1.13471,-3.15444
0.425021,1.13035,-3.14766
0.490752,1.12597,-3.14743
0.558221,1.12145,-3.16224
0.625744,1.11694,-3.17687
0.699784,1.11195,-3.23307
0.767739,1.10741,-3.24661
0.829928,1.10327,-3.22731
0.891435,1.09918,-3.20796
-1.23643,1.17409,-3.6197
-1.14766,1.16913,-3.54743
-1.06458,1.16424,-3.50157
-0.98444,1.1594,-3.46788
-0.905435,1.15464,-3.43426
-0.827365,1.14996,-3.3988
-0.75286,1.14521,-3.3908
-0.679083,1.14046,-3.38602
-0.60571,1.13575,-3.38121
-0.530811,1.13135,-3.33902
-0.455507,1.1274,-3.25406
-0.383814,1.12316,-3.21622
-0.314182,1.11844,-3.23364
-0.24445,1.11362,-3.25929
-0.17482,1.10945,-3.22713
-0.105318,1.10477,-3.24184
-0.0353477,1.09992,-3.26941
0.0339935,1.09537,-3.27343
0.101678,1.09123,-3.24999
0.169215,1.08699,-3.23663
0.237025,1.08261,-3.23424
0.303603,1.07842,-3.2215
0.369388,1.07431,-3.20633
0.435773,1.07005,-3.202
0.502177,1.06574,-3.20073
0.567771,1.06154,-3.19551
0.635688,1.05697,-3.20891
0.709107,1.05166,-3.25731
0.774889,1.04741,-3.25504
0.837289,1.04358,-3.23547
0.899036,1.03978,-3.21605
0.960074,1.03603,-3.19647
-1.23736,1.1069,-3.62515
-1.14981,1.10269,-3.56317
-1.064,1.09861,-3.50046
-0.98299,1.09432,-3.46153
-0.906163,1.08973,-3.44873
-0.830184,1.08515,-3.43829
-0.754113,1.08072,-3.42047
-0.678979,1.07629,-3.40542
-0.605182,1.07171,-3.40111
-0.531294,1.06733,-3.38731
-0.455584,1.06417,-3.31151
-0.383205,1.06025,-3.28079
-0.312527,1.05549,-3.29425
-0.241814,1.0507,-3.30869
-0.171497,1.04718,-3.26574
-0.101332,1.04243,-3.28027
-0.0310675,1.03765,-3.29588
0.0387945,1.03314,-3.30003
0.107589,1.02905,-3.28784
0.176562,1.02471,-3.28669
0.245411,1.02033,-3.28776
0.312815,1.01633,-3.27531
0.37886,1.01259,-3.2548
0.44652,1.0083,-3.25526
0.514844,1.00381,-3.26314
0.580685,0.999859,-3.25315
0.646024,0.995943,-3.24303
0.716674,0.990897,-3.26985
0.782123,0.986889,-3.26367
0.844793,0.983343,-3.24415
0.906793,0.979838,-3.2247
0.967422,0.976493,-3.20181
1.03094,0.972598,-3.19606
-1.2575,1.03654,-3.74982
-1.15425,1.03515,-3.59437
-1.06825,1.03175,-3.53483
-0.989542,1.02739,-3.51976
-0.911573,1.02306,-3.50523
-0.834052,1.01882,-3.48855
-0.75767,1.01449,-3.47679
-0.681789,1.01024,-3.46389
-0.605533,1.00645,-3.43533
-0.530786,1.00244,-3.41708
-0.455689,0.999283,-3.37111
-0.382509,0.995624,-3.34462
-0.310846,0.990798,-3.35773
-0.23902,0.987264,-3.32994
-0.168173,0.983938,-3.29755
-0.0980573,0.980168,-3.28048
-0.0283357,0.976141,-3.27224
0.0412097,0.971912,-3.27066
0.110951,0.96738,-3.27822
0.184179,0.960924,-3.33942
0.25388,0.956584,-3.34102
0.32162,0.952979,-3.32339
0.388424,0.949514,-3.30315
0.457178,0.945171,-3.30669
0.527673,0.940226,-3.32575
0.594361,0.936452,-3.31544
0.658144,0.93338,-3.28868
0.724297,0.929511,-3.28238
0.789423,0.925823,-3.27238
0.852363,0.922572,-3.25289
0.91384,0.91954,-3.22934
0.976405,0.916148,-3.21499
1.0401,0.912434,-3.20858
-1.34294,0.971117,-3.77671
-1.25765,0.967133,-3.75039
-1.16278,0.965587,-3.65302
-1.07812,0.962328,-3.61051
-0.997943,0.958275,-3.59305
-0.918528,0.95426,-3.57578
-0.839794,0.950308,-3.55796
-0.761814,0.946398,-3.54024
-0.684576,0.94253,-3.52257
-0.604772,0.940735,-3.45233
-0.527726,0.938471,-3.39708
-0.45156,0.937074,-3.32257
-0.37795,0.935069,-3.26604
-0.306695,0.931134,-3.25839
-0.235802,0.928746,-3.21472
-0.16598,0.925284,-3.19794
-0.0963796,0.920913,-3.20289
-0.0272437,0.916972,-3.19838
0.0411653,0.913408,-3.18598
0.109291,0.909652,-3.17852
0.177412,0.905621,-3.17755
0.249564,0.899035,-3.23124
0.32345,0.891988,-3.29333
0.397622,0.885285,-3.34689
0.467681,0.880722,-3.35575
0.538134,0.87598,-3.36829
0.604437,0.872781,-3.35024
0.668234,0.870259,-3.31975
0.731571,0.867634,-3.29236
0.796722,0.86423,-3.28078
0.859201,0.86149,-3.2573
0.92087,0.858806,-3.23365
0.985146,0.85526,-3.22666
1.04925,0.851678,-3.22075
1.17911,0.831732,-3.50837
-1.42927,0.904616,-3.80012
-1.34291,0.900953,-3.77468
-1.25749,0.897352,-3.74908
-1.17307,0.893804,-3.72359
-1.08743,0.891028,-3.68216
-1.00615,0.887222,-3.66498
-0.925643,0.88345,-3.64802
-0.845867,0.87972,-3.63105
-0.766816,0.876035,-3.61401
-0.675291,0.880993,-3.41997
-0.596911,0.879833,-3.35594
-0.52158,0.877589,-3.31578
-0.446558,0.876682,-3.25066
-0.37451,0.873689,-3.22824
-0.303006,0.871757,-3.18637
-0.232838,0.868658,-3.16799
-0.163262,0.86492,-3.16237
-0.0937404,0.860302,-3.17341
-0.0248184,0.856658,-3.16674
0.0424946,0.854497,-3.13378
0.109848,0.851322,-3.11994
0.177451,0.84748,-3.11843
0.248045,0.841282,-3.15818
0.320275,0.83442,-3.20867
0.393324,0.827551,-3.25841
0.474545,0.81683,-3.37199
0.544764,0.812358,-3.37953
0.610729,0.809736,-3.35675
0.675784,0.807213,-3.33311
0.739934,0.804777,-3.30881
0.803406,0.802341,-3.28528
0.866065,0.799959,-3.2616
0.929532,0.797093,-3.24617
0.994238,0.793681,-3.23973
1.05858,0.790282,-3.23342
1.12254,0.786902,-3.22718
1.29219,0.753754,-3.66767
-1.43458,0.832183,-3.82549
-1.34811,0.828763,-3.80279
-1.26164,0.825699,-3.77447
-1.1762,0.822702,-3.74602
-1.09348,0.819074,-3.72992
-1.01542,0.813687,-3.74562
-0.928849,0.812647,-3.68535
-0.848438,0.809159,-3.66906
-0.74539,0.821538,-3.38299
-0.666955,0.820523,-3.32954
-0.592593,0.817211,-3.31584
-0.517905,0.815095,-3.28303
-0.442597,0.815807,-3.20517
-0.370568,0.813968,-3.17036
-0.29982,0.811461,-3.14719
-0.229925,0.808357,-3.13418
-0.160544,0.804805,-3.12867
-0.0912437,0.800315,-3.13801
-0.0230087,0.797791,-3.11734
0.0438061,0.796269,-3.08213
0.111735,0.792233,-3.08556
0.179806,0.787883,-3.09376
0.250845,0.780967,-3.13976
0.324452,0.772686,-3.20495
0.398908,0.764598,-3.26637
0.475924,0.755584,-3.34008
0.551297,0.748201,-3.38959
0.617025,0.746196,-3.36296
0.682167,0.744102,-3.33827
0.746469,0.74206,-3.31348
0.810114,0.739995,-3.28965
0.872997,0.73796,-3.26603
0.938277,0.734748,-3.25879
1.00326,0.731516,-3.25213
1.06362,0.729783,-3.22599
1.13443,0.724314,-3.2494
1.29092,0.691284,-3.63082
1.37412,0.683097,-3.68603
-1.43885,0.759095,-3.84522
-1.35265,0.755748,-3.82708
-1.2672,0.752464,-3.80864
-1.18179,0.749567,-3.78502
-1.09778,0.746484,-3.76492
-1.01531,0.743068,-3.75045
-0.935645,0.738382,-3.75515
-0.833946,0.749227,-3.53439
-0.737962,0.760431,-3.31298
-0.661025,0.75935,-3.2711
-0.587012,0.756507,-3.25511
-0.5131,0.754542,-3.22737
-0.438564,0.755688,-3.15723
-0.367263,0.753359,-3.1363
-0.296761,0.751014,-3.11617
-0.22702,0.748825,-3.0945
-0.157949,0.745787,-3.08475
-0.0891197,0.741884,-3.08686
-0.0215418,0.740271,-3.05901
0.0455136,0.738031,-3.03999
0.114302,0.732557,-3.06329
0.182529,0.728009,-3.07452
0.253707,0.7206,-3.12213
0.327833,0.711348,-3.19242
0.403444,0.701926,-3.26391
0.479987,0.692741,-3.33152
0.558677,0.682936,-3.40592
0.62721,0.679876,-3.39686
0.69144,0.678941,-3.36235
0.754562,0.678089,-3.32751
0.816966,0.677132,-3.29461
0.88099,0.675031,-3.27596
0.940575,0.674598,-3.23807
0.999848,0.673897,-3.20403
1.05789,0.673338,-3.16898
1.15169,0.658897,-3.29474
1.2647,0.63825,-3.49006
1.37615,0.619345,-3.66305
-1.44376,0.684848,-3.86838
-1.35691,0.68186,-3.84972
-1.27085,0.678929,-3.83089
-1.18486,0.676427,-3.80706
-1.1021,0.672663,-3.80007
-1.01908,0.669413,-3.78689
-0.936424,0.666415,-3.77095
-0.827918,0.684979,-3.48522
-0.733761,0.697442,-3.28018
-0.655302,0.698834,-3.21517
-0.581239,0.697003,-3.19083
-0.508496,0.694497,-3.17524
-0.435557,0.693965,-3.13631
-0.364048,0.692836,-3.10529
-0.293726,0.690758,-3.08617
-0.224145,0.688823,-3.06582
-0.155412,0.687559,-3.0381
-0.0872721,0.685056,-3.02534
-0.0199841,0.683267,-3.00469
0.0477555,0.679255,-3.00994
0.116299,0.673823,-3.0314
0.185055,0.66841,-3.05251
0.257538,0.659174,-3.1163
0.33132,0.649798,-3.18093
0.406157,0.64051,-3.24387
0.48246,0.630943,-3.3092
0.563801,0.618591,-3.40418
0.637903,0.612179,-3.43371
0.702766,0.611672,-3.39949
0.766559,0.61123,-3.36516
0.825114,0.613111,-3.30674
0.882501,0.614861,-3.25058
0.942784,0.614546,-3.21694
1.00182,0.614391,-3.18217
1.0597,0.614348,-3.14681
1.13692,0.605754,-3.20011
1.23125,0.590556,-3.32054
1.37651,0.556319,-3.63349
-1.44822,0.609828,-3.88906
-1.35926,0.607956,-3.86139
-1.27132,0.606158,-3.83348
-1.18475,0.604224,-3.80772
-1.10288,0.599912,-3.80928
-1.02131,0.595613,-3.81088
-0.940026,0.59134,-3.81234
-0.822114,0.621182,-3.4382
-0.730973,0.633259,-3.26374
-0.650224,0.638349,-3.16774
-0.576516,0.636946,-3.14326
-0.503595,0.635795,-3.11658
-0.431894,0.633981,-3.09746
-0.360923,0.632285,-3.07749
-0.290684,0.630911,-3.05455
-0.221283,0.628681,-3.041
-0.152572,0.627186,-3.02014
-0.0849934,0.627192,-2.98421
-0.0177677,0.625121,-2.97014
0.049964,0.62078,-2.97952
0.117635,0.616463,-2.98867
0.185617,0.611644,-3.0029
0.258111,0.601447,-3.07088
0.332276,0.590814,-3.14252
0.40698,0.580933,-3.20603
0.486448,0.567909,-3.29982
0.569082,0.553785,-3.40342
0.64801,0.543809,-3.46568
0.71017,0.545967,-3.41016
0.770663,0.548282,-3.35388
0.829469,0.550756,-3.29684
0.886573,0.553389,-3.23904
0.94487,0.554623,-3.19521
1.00828,0.552678,-3.18186
1.07435,0.549202,-3.18308
1.14023,0.545716,-3.18451
1.23174,0.530707,-3.29264
1.31118,0.521685,-3.34467
-1.43706,0.542027,-3.82607
-1.3528,0.538298,-3.82231
-1.26897,0.53459,-3.81855
-1.1864,0.530362,-3.82023
-1.10483,0.525631,-3.8271
-1.02343,0.520902,-3.83403
-0.94219,0.516187,-3.8409
-0.810212,0.564334,-3.32892
-0.725481,0.572252,-3.21575
-0.646444,0.576691,-3.13782
-0.572726,0.575971,-3.1107
-0.501018,0.573047,-3.10516
-0.428606,0.573405,-3.06854
-0.357735,0.572253,-3.04676
-0.287656,0.571338,-3.02314
-0.21843,0.570904,-2.99539
-0.150135,0.570359,-2.96912
-0.08233,0.568001,-2.96007
-0.0152316,0.566317,-2.94502
0.0520813,0.562749,-2.94755
0.119423,0.558756,-2.95403
0.186374,0.555192,-2.95667
0.257554,0.545757,-3.01241
0.330994,0.534847,-3.08094
0.407772,0.521773,-3.16822
0.489177,0.505892,-3.27968
0.572244,0.490464,-3.38614
0.656767,0.475513,-3.48745
0.718753,0.478799,-3.42816
0.779161,0.482125,-3.36923
0.837823,0.485613,-3.30957
0.895068,0.489052,-3.25103
0.953992,0.490653,-3.20895
1.02087,0.487204,-3.21055
1.08752,0.48377,-3.21211
1.154,0.480324,-3.21387
1.21837,0.477806,-3.2079
1.31044,0.46216,-3.31226
1.39361,0.45135,-3.37538
-1.43256,0.471285,-3.79876
-1.34846,0.467704,-3.79546
-1.2648,0.464127,-3.79231
-1.18681,0.456669,-3.82443
-1.10765,0.449757,-3.85144
-1.0261,0.444692,-3.86178
-0.944653,0.439611,-3.8723
-0.798777,0.508985,-3.22406
-0.718592,0.513767,-3.15126
-0.642579,0.515427,-3.10665
-0.56959,0.514084,-3.08879
-0.496001,0.515967,-3.04328
-0.42515,0.513635,-3.03468
-0.354778,0.511414,-3.02532
-0.284807,0.510358,-3.00624
-0.215589,0.510806,-2.97467
-0.147303,0.510261,-2.95191
-0.0792283,0.506809,-2.95396
-0.0119921,0.505359,-2.9393
0.0544048,0.504475,-2.92019
0.121626,0.500545,-2.92664
0.188612,0.496818,-2.93145
0.258068,0.489314,-2.96738
0.33002,0.479342,-3.02329
0.404661,0.467447,-3.09446
0.488577,0.447347,-3.23166
0.576229,0.426337,-3.3751
0.660949,0.4104,-3.4766
0.728353,0.410077,-3.45231
0.789454,0.413934,-3.39501
0.84902,0.417829,-3.33801
0.906928,0.421856,-3.28055
0.963004,0.426122,-3.22179
1.03009,0.42284,-3.22278
1.09697,0.419553,-3.2239
1.16118,0.41762,-3.21458
1.22494,0.415698,-3.20534
1.28824,0.4138,-3.19609
1.40231,0.386918,-3.37884
-1.43228,0.397967,-3.79402
-1.34571,0.396134,-3.77776
-1.26348,0.391638,-3.78373
-1.18536,0.383934,-3.81608
-1.10668,0.376283,-3.84781
-1.02747,0.368673,-3.87905
-0.945553,0.363589,-3.88969
-0.793319,0.448001,-3.18002
-0.714944,0.451584,-3.12456
-0.640525,0.451332,-3.1003
-0.567077,0.450975,-3.07719
-0.493482,0.453338,-3.0329
-0.422854,0.450108,-3.03311
-0.352199,0.448591,-3.02
-0.282129,0.447368,-3.00482
-0.212723,0.447559,-2.97888
-0.144275,0.448237,-2.94949
-0.0761242,0.445416,-2.9474
-0.00886108,0.444572,-2.93026
0.0570715,0.445471,-2.90004
0.124346,0.441405,-2.90793
0.191939,0.436626,-2.92125
0.260982,0.429658,-2.95108
0.331571,0.421146,-2.99236
0.404288,0.410847,-3.04678
0.488635,0.388651,-3.18955
0.575953,0.366406,-3.33166
0.662259,0.34783,-3.44562
0.740259,0.33848,-3.4908
0.801564,0.343374,-3.43117
0.861111,0.348425,-3.37093
0.918953,0.35359,-3.31041
0.975685,0.358459,-3.25258
1.03898,0.358095,-3.2331
1.10371,0.35643,-3.22323
1.16799,0.354769,-3.21349
1.23176,0.353147,-3.20362
1.29508,0.351532,-3.19387
1.41741,0.318699,-3.40593
1.51382,0.301033,-3.50926
-1.54209,0.311051,-3.91813
-1.44321,0.316384,-3.84921
-1.35048,0.318769,-3.8033
-1.2666,0.315203,-3.80272
-1.18683,0.308287,-3.82738
-1.10672,0.301404,-3.8517
-1.02631,0.294552,-3.87572
-0.880627,0.367353,-3.30956
-0.789784,0.384924,-3.1556
-0.710538,0.390803,-3.08889
-0.637913,0.388003,-3.08633
-0.564731,0.387321,-3.06844
-0.491759,0.388209,-3.03938
-0.420675,0.385701,-3.03522
-0.349696,0.384952,-3.01849
-0.279378,0.384751,-2.99806
-0.209843,0.384491,-2.97828
-0.141359,0.387177,-2.93776
-0.0738,0.388088,-2.91023
-0.00640848,0.386154,-2.9031
0.0619451,0.380247,-2.9241
0.133243,0.368088,-2.98891
0.20104,0.365116,-2.98908
0.270449,0.359008,-3.01118
0.338141,0.355797,-3.0131
0.409146,0.347916,-3.04739
0.487745,0.33156,-3.13995
0.575538,0.307119,-3.2875
0.661901,0.287184,-3.40325
0.749192,0.268534,-3.50952
0.815991,0.269686,-3.4805
0.877128,0.274761,-3.42517
0.935764,0.280643,-3.36485
0.99259,0.286714,-3.30374
1.05771,0.285903,-3.28929
1.12339,0.284343,-3.28002
1.18859,0.282811,-3.27069
1.25377,0.281018,-3.26324
1.32681,0.274404,-3.28784
1.42887,0.251619,-3.4191
1.53474,0.228096,-3.55445
-1.5429,0.234737,-3.91762
-1.45,0.236217,-3.88221
-1.35607,0.239668,-3.83345
-1.27086,0.23683,-3.82876
-1.19047,0.229765,-3.8534
-1.10969,0.222812,-3.8772
-1.02858,0.215926,-3.90045
-0.881765,0.296161,-3.32847
-0.798384,0.303656,-3.25584
-0.720395,0.305596,-3.22149
-0.637736,0.319569,-3.10614
-0.562487,0.323175,-3.06151
-0.490509,0.320972,-3.05626
-0.418583,0.320388,-3.0403
-0.346747,0.32383,-2.9977
-0.276511,0.323443,-2.9809
-0.206917,0.319034,-2.99092
-0.137565,0.316776,-2.98676
-0.0684638,0.313768,-2.98764
0.000153146,0.311659,-2.9827
0.0683695,0.309573,-2.97771
0.13619,0.307501,-2.97274
0.2043,0.304034,-2.97693
0.274392,0.296721,-3.00605
0.344718,0.289684,-3.03328
0.416961,0.28045,-3.07454
0.493497,0.266589,-3.14526
0.575971,0.24734,-3.25004
0.662805,0.225638,-3.36986
0.757911,0.19805,-3.52639
0.825089,0.199633,-3.49739
0.891254,0.201306,-3.46807
0.952619,0.206207,-3.41869
1.01242,0.211287,-3.36855
1.07957,0.209891,-3.35929
1.14688,0.208058,-3.35288
1.21529,0.205207,-3.3529
1.28345,0.202363,-3.35296
1.3598,0.194263,-3.38557
1.44562,0.180742,-3.45148
1.55083,0.156674,-3.58191
-1.5473,0.15517,-3.935
-1.4576,0.154126,-3.91946
-1.36868,0.153115,-3.90391
-1.27755,0.155007,-3.86993
-1.19463,0.149607,-3.88291
-1.11228,0.14357,-3.89995
-1.03061,0.136549,-3.92323
-0.891801,0.211284,-3.42851
-0.799552,0.2317,-3.28005
-0.718813,0.238308,-3.21954
-0.642559,0.239125,-3.19582
-0.567379,0.239519,-3.17498
-0.492333,0.242319,-3.13934
-0.41788,0.247959,-3.08633
-0.343885,0.262136,-2.9808
-0.273502,0.264486,-2.94908
-0.203961,0.253065,-3.00245
-0.13376,0.245559,-3.03153
-0.0633756,0.239485,-3.05174
0.00617646,0.23774,-3.04546
0.0755031,0.235336,-3.0433
0.144059,0.234084,-3.03422
0.212431,0.232161,-3.02933
0.281467,0.228244,-3.03657
0.349548,0.225757,-3.03523
0.424776,0.212097,-3.10101
0.502305,0.196997,-3.17511
0.582047,0.180911,-3.25475
0.666852,0.16077,-3.35815
0.762713,0.131025,-3.51803
0.834251,0.128799,-3.51423
0.901912,0.129861,-3.49111
0.966948,0.13255,-3.45861
1.03322,0.13339,-3.4372
1.10111,0.132366,-3.42688
1.16846,0.131389,-3.41641
1.23414,0.131263,-3.4011
1.29893,0.13135,-3.38469
1.36879,0.127687,-3.39016
1.46755,0.105553,-3.50243
1.56676,0.0844248,-3.60837
-1.4796,0.0578769,-4.03351
-1.38721,0.0587619,-4.00827
-1.29459,0.0609899,-3.97523
-1.20433,0.061985,-3.94982
-1.1203,0.0565265,-3.96295
-1.03628,0.0511024,-3.97589
-0.905938,0.117252,-3.56629
-0.803445,0.153935,-3.33255
-0.723496,0.157939,-3.29205
-0.64516,0.161348,-3.25533
-0.568961,0.1622,-3.2338
-0.493257,0.164399,-3.20462
-0.418136,0.168935,-3.16211
-0.339437,0.213116,-2.89036
-0.270398,0.207881,-2.90547
-0.201196,0.198523,-2.94431
-0.13006,0.174881,-3.06503
-0.0594445,0.171261,-3.0705
0.0110285,0.167589,-3.07628
0.0803732,0.167241,-3.06317
0.15019,0.163964,-3.06684
0.221742,0.156218,-3.09587
0.291491,0.152912,-3.09971
0.363206,0.145788,-3.12513
0.431497,0.14461,-3.11703
0.508865,0.129695,-3.1861
0.589481,0.11223,-3.26917
0.672095,0.0943035,-3.35445
0.770706,0.0601787,-3.5296
0.845061,0.0555084,-3.5403
0.90993,0.0601915,-3.49917
0.979815,0.059083,-3.49032
1.04754,0.0594729,-3.47331
1.11451,0.0599539,-3.45593
1.18082,0.0604459,-3.43864
1.24652,0.0609185,-3.42159
1.31155,0.0614214,-3.40451
1.37811,0.060414,-3.39581
1.46386,0.0462088,-3.45897
1.55039,0.0321937,-3.52086
1.63761,0.0183954,-3.58135
-1.39942,-0.0320615,-4.0763
-1.30677,-0.0305991,-4.05039
-1.2157,-0.0297413,-4.02806
-1.12687,-0.0305586,-4.01522
-1.04018,-0.0334914,-4.01423
-0.953067,-0.0350586,-4.00579
-0.813231,0.0633918,-3.44628
-0.728772,0.074064,-3.37216
-0.64465,0.0895993,-3.27181
-0.566952,0.0941213,-3.23227
-0.489399,0.103311,-3.16751
-0.408932,0.139088,-2.95842
-0.336487,0.153234,-2.86786
-0.267366,0.150848,-2.86734
-0.198381,0.140319,-2.91086
-0.127747,0.119788,-3.00815
-0.0568087,0.111007,-3.04185
0.0135531,0.107329,-3.04807
0.0838345,0.103461,-3.05533
0.153895,0.0999198,-3.06087
0.224426,0.094864,-3.0745
0.296184,0.0873041,-3.10144
0.369808,0.0769203,-3.14328
0.441768,0.0705005,-3.16401
0.513003,0.065494,-3.17724
0.589941,0.0525983,-3.23203
0.675578,0.0297933,-3.3387
0.773932,-0.00560228,-3.51098
0.857518,-0.0205228,-3.57542
0.920495,-0.0126856,-3.5208
0.985715,-0.00853674,-3.4857
1.05709,-0.0111058,-3.48572
1.12746,-0.0130257,-3.48244
1.19417,-0.0121572,-3.46478
1.26024,-0.0112974,-3.44729
1.32559,-0.0103794,-3.42963
1.39698,-0.0143864,-3.43743
1.47805,-0.0253304,-3.48085
1.55335,-0.0318782,-3.50163
1.6288,-0.0384069,-3.52227
-1.50258,-0.122871,-4.14916
-1.40373,-0.116377,-4.09898
-1.31104,-0.115112,-4.07649
-1.21932,-0.113814,-4.054
-1.12855,-0.112478,-4.03148
-1.04204,-0.116303,-4.03597
-0.911061,-0.041317,-3.63152
-0.815327,-0.0149888,-3.4809
-0.725613,0.00725167,-3.35213
-0.643322,0.0191937,-3.27709
-0.563948,0.028903,-3.21391
-0.485839,0.0414266,-3.13662
-0.403785,0.0905114,-2.87252
-0.332877,0.0997451,-2.81323
-0.264261,0.0964925,-2.8179
-0.195605,0.0835179,-2.87207
-0.125639,0.0674834,-2.94159
-0.0546434,0.0541136,-2.99737
0.0163419,0.0459639,-3.02657
0.0870454,0.0404285,-3.04251
0.157788,0.0350738,-3.05752
0.228604,0.0297313,-3.07245
0.300262,0.0226805,-3.09594
